1  Number Iterations: 4
1  Number Iterations: 4
0.5  Number Iterations: 3
0.5  Number Iterations: 3
0.5  Number Iterations: 3
0.5  Number Iterations: 3
0.25  Number Iterations: 3
0.25  Number Iterations: 3
0.25  Number Iterations: 3
0.25  Number Iterations: 3
0.25  Number Iterations: 3
0.25  Number Iterations: 3
0.25  Number Iterations: 3
0.25  Number Iterations: 3
